node,degree,clustering_coefficient,degree_group
R_21099,2,1.0,"(0.641, 36.8]"
R_325822007,1,0.0,"(0.641, 36.8]"
R_538626126,1,0.0,"(0.641, 36.8]"
R_49609581,1,0.0,"(0.641, 36.8]"
R_702868509,1,0.0,"(0.641, 36.8]"
R_60977924,4,0.16666666666666666,"(0.641, 36.8]"
R_181738376,1,0.0,"(0.641, 36.8]"
R_394523815,1,0.0,"(0.641, 36.8]"
R_104110775,1,0.0,"(0.641, 36.8]"
R_718404317,1,0.0,"(0.641, 36.8]"
R_659205820,1,0.0,"(0.641, 36.8]"
R_590063058,1,0.0,"(0.641, 36.8]"
R_19689699,1,0.0,"(0.641, 36.8]"
R_195747855,1,0.0,"(0.641, 36.8]"
R_6207167,12,0.030303030303030304,"(0.641, 36.8]"
R_154318300,1,0.0,"(0.641, 36.8]"
R_46900076,1,0.0,"(0.641, 36.8]"
R_582275863,1,0.0,"(0.641, 36.8]"
R_136202695,1,0.0,"(0.641, 36.8]"
R_583148820,1,0.0,"(0.641, 36.8]"
R_373800628,1,0.0,"(0.641, 36.8]"
R_235638810,1,0.0,"(0.641, 36.8]"
R_241092383,7,0.19047619047619047,"(0.641, 36.8]"
R_29178282,1,0.0,"(0.641, 36.8]"
R_429687384,1,0.0,"(0.641, 36.8]"
R_507086219,1,0.0,"(0.641, 36.8]"
R_46425250,1,0.0,"(0.641, 36.8]"
R_5003951,1,0.0,"(0.641, 36.8]"
R_29923817,2,0.0,"(0.641, 36.8]"
R_607735592,1,0.0,"(0.641, 36.8]"
R_35900688,1,0.0,"(0.641, 36.8]"
R_470195531,1,0.0,"(0.641, 36.8]"
R_611161787,1,0.0,"(0.641, 36.8]"
R_578819146,1,0.0,"(0.641, 36.8]"
R_616558939,1,0.0,"(0.641, 36.8]"
R_504360264,1,0.0,"(0.641, 36.8]"
R_521371906,1,0.0,"(0.641, 36.8]"
R_116165188,1,0.0,"(0.641, 36.8]"
R_492184868,1,0.0,"(0.641, 36.8]"
R_486365104,1,0.0,"(0.641, 36.8]"
R_3038937,6,0.3333333333333333,"(0.641, 36.8]"
R_240466,1,0.0,"(0.641, 36.8]"
R_102969245,2,1.0,"(0.641, 36.8]"
R_28750927,1,0.0,"(0.641, 36.8]"
R_82580,2,0.0,"(0.641, 36.8]"
R_14212940,3,0.3333333333333333,"(0.641, 36.8]"
R_509960044,1,0.0,"(0.641, 36.8]"
R_95775164,1,0.0,"(0.641, 36.8]"
R_56128731,1,0.0,"(0.641, 36.8]"
R_495464826,1,0.0,"(0.641, 36.8]"
R_677479521,1,0.0,"(0.641, 36.8]"
R_362404999,1,0.0,"(0.641, 36.8]"
R_243452117,1,0.0,"(0.641, 36.8]"
R_377881607,1,0.0,"(0.641, 36.8]"
R_10522120,1,0.0,"(0.641, 36.8]"
R_631023173,1,0.0,"(0.641, 36.8]"
R_75173456,1,0.0,"(0.641, 36.8]"
R_324487461,1,0.0,"(0.641, 36.8]"
R_2615616,1,0.0,"(0.641, 36.8]"
R_494471755,1,0.0,"(0.641, 36.8]"
R_609058193,1,0.0,"(0.641, 36.8]"
R_637483840,1,0.0,"(0.641, 36.8]"
R_4433540,1,0.0,"(0.641, 36.8]"
R_521075255,1,0.0,"(0.641, 36.8]"
R_33745913,34,0.008912655971479501,"(0.641, 36.8]"
R_502225300,1,0.0,"(0.641, 36.8]"
R_74175805,1,0.0,"(0.641, 36.8]"
R_2580769,1,0.0,"(0.641, 36.8]"
R_34416282,1,0.0,"(0.641, 36.8]"
R_685139283,1,0.0,"(0.641, 36.8]"
R_15208514,1,0.0,"(0.641, 36.8]"
R_57912964,3,0.0,"(0.641, 36.8]"
R_192625525,12,0.09090909090909091,"(0.641, 36.8]"
R_102726009,1,0.0,"(0.641, 36.8]"
R_731515911,2,1.0,"(0.641, 36.8]"
R_192625955,16,0.03333333333333333,"(0.641, 36.8]"
R_114023960,1,0.0,"(0.641, 36.8]"
R_33880218,2,1.0,"(0.641, 36.8]"
R_16587283,1,0.0,"(0.641, 36.8]"
R_164026325,1,0.0,"(0.641, 36.8]"
R_20570214,1,0.0,"(0.641, 36.8]"
R_292053394,1,0.0,"(0.641, 36.8]"
R_28710753,4,0.5,"(0.641, 36.8]"
R_608298960,1,0.0,"(0.641, 36.8]"
R_33440467,2,0.0,"(0.641, 36.8]"
R_4253330,1,0.0,"(0.641, 36.8]"
R_66823715,1,0.0,"(0.641, 36.8]"
R_206378,1,0.0,"(0.641, 36.8]"
R_20248082,1,0.0,"(0.641, 36.8]"
R_19684359,4,0.8333333333333334,"(0.641, 36.8]"
R_10095297,1,0.0,"(0.641, 36.8]"
R_7276954,2,1.0,"(0.641, 36.8]"
R_525526295,2,0.0,"(0.641, 36.8]"
R_113678060,3,0.0,"(0.641, 36.8]"
R_7613257,2,0.0,"(0.641, 36.8]"
R_51905729,1,0.0,"(0.641, 36.8]"
R_147069989,1,0.0,"(0.641, 36.8]"
R_1045976,1,0.0,"(0.641, 36.8]"
R_139969620,2,0.0,"(0.641, 36.8]"
R_206341,6,0.0,"(0.641, 36.8]"
R_35697461,5,0.1,"(0.641, 36.8]"
R_113678112,9,0.0,"(0.641, 36.8]"
R_832680,11,0.05454545454545454,"(0.641, 36.8]"
R_113678408,11,0.01818181818181818,"(0.641, 36.8]"
R_113678153,4,0.0,"(0.641, 36.8]"
R_436912897,2,1.0,"(0.641, 36.8]"
R_843222,1,0.0,"(0.641, 36.8]"
R_235860204,1,0.0,"(0.641, 36.8]"
R_49691605,1,0.0,"(0.641, 36.8]"
R_113678857,8,0.07142857142857142,"(0.641, 36.8]"
R_39144867,1,0.0,"(0.641, 36.8]"
R_19016985,1,0.0,"(0.641, 36.8]"
R_610834975,1,0.0,"(0.641, 36.8]"
R_159568404,1,0.0,"(0.641, 36.8]"
R_164074287,1,0.0,"(0.641, 36.8]"
R_86644608,1,0.0,"(0.641, 36.8]"
R_652391977,1,0.0,"(0.641, 36.8]"
R_33753632,2,1.0,"(0.641, 36.8]"
R_307213173,4,0.0,"(0.641, 36.8]"
R_618375305,1,0.0,"(0.641, 36.8]"
R_113912678,1,0.0,"(0.641, 36.8]"
R_11482978,1,0.0,"(0.641, 36.8]"
R_50904245,4,0.3333333333333333,"(0.641, 36.8]"
R_65600975,5,0.1,"(0.641, 36.8]"
R_826897,1,0.0,"(0.641, 36.8]"
R_310666411,1,0.0,"(0.641, 36.8]"
R_10416648,4,0.16666666666666666,"(0.641, 36.8]"
R_11486644,2,0.0,"(0.641, 36.8]"
R_7035651,2,1.0,"(0.641, 36.8]"
R_116955501,1,0.0,"(0.641, 36.8]"
R_12140830,1,0.0,"(0.641, 36.8]"
R_197730309,1,0.0,"(0.641, 36.8]"
R_113678093,3,0.0,"(0.641, 36.8]"
R_113678874,9,0.0,"(0.641, 36.8]"
R_113678133,6,0.0,"(0.641, 36.8]"
R_640972,1,0.0,"(0.641, 36.8]"
R_93200555,1,0.0,"(0.641, 36.8]"
R_206396,1,0.0,"(0.641, 36.8]"
R_14594941,1,0.0,"(0.641, 36.8]"
R_67264828,1,0.0,"(0.641, 36.8]"
R_566275577,1,0.0,"(0.641, 36.8]"
R_1756350,5,0.1,"(0.641, 36.8]"
R_175129788,1,0.0,"(0.641, 36.8]"
R_34087729,1,0.0,"(0.641, 36.8]"
R_516813356,1,0.0,"(0.641, 36.8]"
R_17085874,1,0.0,"(0.641, 36.8]"
R_113678351,2,0.0,"(0.641, 36.8]"
R_770901,1,0.0,"(0.641, 36.8]"
R_217627454,1,0.0,"(0.641, 36.8]"
R_2575826,1,0.0,"(0.641, 36.8]"
R_636611914,1,0.0,"(0.641, 36.8]"
R_147342506,1,0.0,"(0.641, 36.8]"
R_31323121,1,0.0,"(0.641, 36.8]"
R_122193808,1,0.0,"(0.641, 36.8]"
R_675716634,1,0.0,"(0.641, 36.8]"
R_105088940,3,0.3333333333333333,"(0.641, 36.8]"
R_6652220,1,0.0,"(0.641, 36.8]"
R_7833168,1,0.0,"(0.641, 36.8]"
R_52318322,1,0.0,"(0.641, 36.8]"
R_627348520,1,0.0,"(0.641, 36.8]"
R_675859005,1,0.0,"(0.641, 36.8]"
R_283343889,1,0.0,"(0.641, 36.8]"
R_99251094,1,0.0,"(0.641, 36.8]"
R_64405875,1,0.0,"(0.641, 36.8]"
R_60529075,1,0.0,"(0.641, 36.8]"
R_256061008,1,0.0,"(0.641, 36.8]"
R_259710503,1,0.0,"(0.641, 36.8]"
R_202127068,1,0.0,"(0.641, 36.8]"
R_169608259,1,0.0,"(0.641, 36.8]"
R_2929393,1,0.0,"(0.641, 36.8]"
R_24894902,1,0.0,"(0.641, 36.8]"
R_8710734,1,0.0,"(0.641, 36.8]"
R_655569549,1,0.0,"(0.641, 36.8]"
R_239469102,1,0.0,"(0.641, 36.8]"
R_86367047,2,1.0,"(0.641, 36.8]"
R_9801644,2,1.0,"(0.641, 36.8]"
R_2529486,1,0.0,"(0.641, 36.8]"
R_4882769,1,0.0,"(0.641, 36.8]"
R_198350484,2,0.0,"(0.641, 36.8]"
R_101808120,1,0.0,"(0.641, 36.8]"
R_191316757,1,0.0,"(0.641, 36.8]"
R_134683798,1,0.0,"(0.641, 36.8]"
R_647863103,1,0.0,"(0.641, 36.8]"
R_311701406,1,0.0,"(0.641, 36.8]"
R_96868436,1,0.0,"(0.641, 36.8]"
R_14624255,1,0.0,"(0.641, 36.8]"
R_47140131,1,0.0,"(0.641, 36.8]"
R_601971389,1,0.0,"(0.641, 36.8]"
R_9826184,1,0.0,"(0.641, 36.8]"
R_94910455,1,0.0,"(0.641, 36.8]"
R_2675355,1,0.0,"(0.641, 36.8]"
R_530681617,1,0.0,"(0.641, 36.8]"
R_184312964,1,0.0,"(0.641, 36.8]"
R_636434344,1,0.0,"(0.641, 36.8]"
R_421774239,1,0.0,"(0.641, 36.8]"
R_2580768,1,0.0,"(0.641, 36.8]"
R_425833530,1,0.0,"(0.641, 36.8]"
R_10854028,1,0.0,"(0.641, 36.8]"
R_18712703,1,0.0,"(0.641, 36.8]"
R_637784659,1,0.0,"(0.641, 36.8]"
R_670969182,1,0.0,"(0.641, 36.8]"
R_521246855,1,0.0,"(0.641, 36.8]"
R_478529906,1,0.0,"(0.641, 36.8]"
R_9749905,1,0.0,"(0.641, 36.8]"
R_708707800,1,0.0,"(0.641, 36.8]"
R_562983970,1,0.0,"(0.641, 36.8]"
R_162168274,1,0.0,"(0.641, 36.8]"
R_669926526,1,0.0,"(0.641, 36.8]"
R_121236494,1,0.0,"(0.641, 36.8]"
R_429043408,1,0.0,"(0.641, 36.8]"
R_507855351,1,0.0,"(0.641, 36.8]"
R_269159100,1,0.0,"(0.641, 36.8]"
R_617084880,1,0.0,"(0.641, 36.8]"
R_3037278,1,0.0,"(0.641, 36.8]"
R_152424770,1,0.0,"(0.641, 36.8]"
R_71835381,1,0.0,"(0.641, 36.8]"
R_587879046,1,0.0,"(0.641, 36.8]"
R_562938446,1,0.0,"(0.641, 36.8]"
R_268591722,1,0.0,"(0.641, 36.8]"
R_438175733,1,0.0,"(0.641, 36.8]"
R_367077563,1,0.0,"(0.641, 36.8]"
R_206917262,1,0.0,"(0.641, 36.8]"
R_75882172,1,0.0,"(0.641, 36.8]"
R_5757735,2,1.0,"(0.641, 36.8]"
R_553059522,1,0.0,"(0.641, 36.8]"
R_488592770,1,0.0,"(0.641, 36.8]"
R_55072677,10,0.022222222222222223,"(0.641, 36.8]"
R_330622921,2,0.0,"(0.641, 36.8]"
R_1538047,1,0.0,"(0.641, 36.8]"
R_629013168,1,0.0,"(0.641, 36.8]"
R_23670203,1,0.0,"(0.641, 36.8]"
R_26827696,1,0.0,"(0.641, 36.8]"
R_89412712,1,0.0,"(0.641, 36.8]"
R_115740402,1,0.0,"(0.641, 36.8]"
R_595299502,1,0.0,"(0.641, 36.8]"
R_588125726,1,0.0,"(0.641, 36.8]"
R_436282917,1,0.0,"(0.641, 36.8]"
R_221600181,1,0.0,"(0.641, 36.8]"
R_543095311,1,0.0,"(0.641, 36.8]"
R_276192114,1,0.0,"(0.641, 36.8]"
R_112736538,1,0.0,"(0.641, 36.8]"
R_661714104,1,0.0,"(0.641, 36.8]"
R_53579202,1,0.0,"(0.641, 36.8]"
R_273084758,1,0.0,"(0.641, 36.8]"
R_147195610,1,0.0,"(0.641, 36.8]"
R_233320086,1,0.0,"(0.641, 36.8]"
R_30030073,1,0.0,"(0.641, 36.8]"
R_601197351,1,0.0,"(0.641, 36.8]"
R_608374056,1,0.0,"(0.641, 36.8]"
R_264855617,1,0.0,"(0.641, 36.8]"
R_34685800,7,0.09523809523809523,"(0.641, 36.8]"
R_419705751,1,0.0,"(0.641, 36.8]"
R_631864957,1,0.0,"(0.641, 36.8]"
R_384132842,1,0.0,"(0.641, 36.8]"
R_620021906,1,0.0,"(0.641, 36.8]"
R_269612753,1,0.0,"(0.641, 36.8]"
R_41242592,1,0.0,"(0.641, 36.8]"
R_954637,1,0.0,"(0.641, 36.8]"
R_205870847,1,0.0,"(0.641, 36.8]"
R_450105602,1,0.0,"(0.641, 36.8]"
R_206398,1,0.0,"(0.641, 36.8]"
R_388946490,121,0.01115702479338843,"(108.4, 144.2]"
R_2835111,1,0.0,"(0.641, 36.8]"
R_6930489,1,0.0,"(0.641, 36.8]"
R_539006295,1,0.0,"(0.641, 36.8]"
R_131347954,1,0.0,"(0.641, 36.8]"
R_108306129,1,0.0,"(0.641, 36.8]"
R_11131631,1,0.0,"(0.641, 36.8]"
R_65046532,1,0.0,"(0.641, 36.8]"
R_343853530,2,1.0,"(0.641, 36.8]"
R_401850253,3,1.0,"(0.641, 36.8]"
R_711976,1,0.0,"(0.641, 36.8]"
R_483500211,1,0.0,"(0.641, 36.8]"
R_331611849,1,0.0,"(0.641, 36.8]"
R_450183621,1,0.0,"(0.641, 36.8]"
R_33157169,1,0.0,"(0.641, 36.8]"
R_39283837,2,0.0,"(0.641, 36.8]"
R_7589942,1,0.0,"(0.641, 36.8]"
R_66992256,1,0.0,"(0.641, 36.8]"
R_612277669,1,0.0,"(0.641, 36.8]"
R_224592887,1,0.0,"(0.641, 36.8]"
R_128842710,1,0.0,"(0.641, 36.8]"
R_31927407,1,0.0,"(0.641, 36.8]"
R_58146669,2,1.0,"(0.641, 36.8]"
R_409392206,1,0.0,"(0.641, 36.8]"
R_9571473,1,0.0,"(0.641, 36.8]"
R_31358787,1,0.0,"(0.641, 36.8]"
R_440807399,1,0.0,"(0.641, 36.8]"
R_24776728,2,1.0,"(0.641, 36.8]"
R_27889694,1,0.0,"(0.641, 36.8]"
R_416051323,1,0.0,"(0.641, 36.8]"
R_89943162,2,1.0,"(0.641, 36.8]"
R_201103120,1,0.0,"(0.641, 36.8]"
R_416091141,1,0.0,"(0.641, 36.8]"
R_577850152,1,0.0,"(0.641, 36.8]"
R_150154628,1,0.0,"(0.641, 36.8]"
R_16211818,2,0.0,"(0.641, 36.8]"
R_80179724,1,0.0,"(0.641, 36.8]"
R_103603776,1,0.0,"(0.641, 36.8]"
R_30765938,1,0.0,"(0.641, 36.8]"
R_280276446,1,0.0,"(0.641, 36.8]"
R_274799566,1,0.0,"(0.641, 36.8]"
R_455600,1,0.0,"(0.641, 36.8]"
R_296382547,1,0.0,"(0.641, 36.8]"
R_452825945,1,0.0,"(0.641, 36.8]"
R_404194456,1,0.0,"(0.641, 36.8]"
R_559669561,2,1.0,"(0.641, 36.8]"
R_31197250,5,0.1,"(0.641, 36.8]"
R_510953846,1,0.0,"(0.641, 36.8]"
R_1287669,3,0.3333333333333333,"(0.641, 36.8]"
R_239770490,1,0.0,"(0.641, 36.8]"
R_672138641,1,0.0,"(0.641, 36.8]"
R_9948347,1,0.0,"(0.641, 36.8]"
R_369486739,1,0.0,"(0.641, 36.8]"
R_665353395,1,0.0,"(0.641, 36.8]"
R_124290783,1,0.0,"(0.641, 36.8]"
R_41952293,1,0.0,"(0.641, 36.8]"
R_23088740,8,0.03571428571428571,"(0.641, 36.8]"
R_94911145,3,0.0,"(0.641, 36.8]"
R_2423322,1,0.0,"(0.641, 36.8]"
R_191838304,1,0.0,"(0.641, 36.8]"
R_300726227,1,0.0,"(0.641, 36.8]"
R_423543171,1,0.0,"(0.641, 36.8]"
R_283874375,1,0.0,"(0.641, 36.8]"
R_2396600,1,0.0,"(0.641, 36.8]"
R_440262866,1,0.0,"(0.641, 36.8]"
R_730832824,1,0.0,"(0.641, 36.8]"
R_204788647,1,0.0,"(0.641, 36.8]"
R_23821422,1,0.0,"(0.641, 36.8]"
R_208060770,3,0.0,"(0.641, 36.8]"
R_260749683,6,0.06666666666666667,"(0.641, 36.8]"
R_479292237,1,0.0,"(0.641, 36.8]"
R_191817804,2,0.0,"(0.641, 36.8]"
R_623499199,1,0.0,"(0.641, 36.8]"
R_433759186,1,0.0,"(0.641, 36.8]"
R_22711503,9,0.1111111111111111,"(0.641, 36.8]"
R_7590028,1,0.0,"(0.641, 36.8]"
R_319463560,1,0.0,"(0.641, 36.8]"
R_409296208,1,0.0,"(0.641, 36.8]"
R_335846210,1,0.0,"(0.641, 36.8]"
R_99919302,71,0.022132796780684104,"(36.8, 72.6]"
R_520709428,1,0.0,"(0.641, 36.8]"
R_102343794,4,0.0,"(0.641, 36.8]"
R_457619173,1,0.0,"(0.641, 36.8]"
R_458226256,1,0.0,"(0.641, 36.8]"
R_447060287,3,0.6666666666666666,"(0.641, 36.8]"
R_149782046,1,0.0,"(0.641, 36.8]"
R_320146230,1,0.0,"(0.641, 36.8]"
R_622754400,1,0.0,"(0.641, 36.8]"
R_335164964,2,0.0,"(0.641, 36.8]"
R_637612862,1,0.0,"(0.641, 36.8]"
R_117965972,2,0.0,"(0.641, 36.8]"
R_46089560,4,0.0,"(0.641, 36.8]"
R_511043304,1,0.0,"(0.641, 36.8]"
R_662391505,1,0.0,"(0.641, 36.8]"
R_625757751,1,0.0,"(0.641, 36.8]"
R_574425709,1,0.0,"(0.641, 36.8]"
R_37440338,1,0.0,"(0.641, 36.8]"
R_109480449,3,0.0,"(0.641, 36.8]"
R_193156399,1,0.0,"(0.641, 36.8]"
R_616774259,1,0.0,"(0.641, 36.8]"
R_1126087,2,0.0,"(0.641, 36.8]"
R_11403699,2,0.0,"(0.641, 36.8]"
R_41058054,2,0.0,"(0.641, 36.8]"
R_426969608,1,0.0,"(0.641, 36.8]"
R_39063076,1,0.0,"(0.641, 36.8]"
R_3604630,1,0.0,"(0.641, 36.8]"
R_291130821,1,0.0,"(0.641, 36.8]"
R_336431585,1,0.0,"(0.641, 36.8]"
R_523660510,1,0.0,"(0.641, 36.8]"
R_22531552,3,0.3333333333333333,"(0.641, 36.8]"
R_267482252,2,1.0,"(0.641, 36.8]"
R_336739753,3,0.6666666666666666,"(0.641, 36.8]"
R_165332779,1,0.0,"(0.641, 36.8]"
R_665940820,1,0.0,"(0.641, 36.8]"
R_637657854,1,0.0,"(0.641, 36.8]"
R_717364780,1,0.0,"(0.641, 36.8]"
R_616438432,1,0.0,"(0.641, 36.8]"
R_351978195,1,0.0,"(0.641, 36.8]"
R_676353955,1,0.0,"(0.641, 36.8]"
R_603274419,1,0.0,"(0.641, 36.8]"
R_570024400,1,0.0,"(0.641, 36.8]"
R_554581194,1,0.0,"(0.641, 36.8]"
R_587193794,1,0.0,"(0.641, 36.8]"
R_556558958,1,0.0,"(0.641, 36.8]"
R_614291796,1,0.0,"(0.641, 36.8]"
R_589091184,1,0.0,"(0.641, 36.8]"
R_322028429,1,0.0,"(0.641, 36.8]"
R_634122163,1,0.0,"(0.641, 36.8]"
R_324673283,1,0.0,"(0.641, 36.8]"
R_453379272,1,0.0,"(0.641, 36.8]"
R_713687624,1,0.0,"(0.641, 36.8]"
R_323035550,1,0.0,"(0.641, 36.8]"
R_694474426,1,0.0,"(0.641, 36.8]"
R_704363799,1,0.0,"(0.641, 36.8]"
R_367261349,2,0.0,"(0.641, 36.8]"
R_292014229,1,0.0,"(0.641, 36.8]"
R_265363855,1,0.0,"(0.641, 36.8]"
R_124417205,1,0.0,"(0.641, 36.8]"
R_633817517,1,0.0,"(0.641, 36.8]"
R_363801746,1,0.0,"(0.641, 36.8]"
R_467355866,2,1.0,"(0.641, 36.8]"
R_196629842,1,0.0,"(0.641, 36.8]"
R_722016080,1,0.0,"(0.641, 36.8]"
R_669011066,2,0.0,"(0.641, 36.8]"
R_323438715,1,0.0,"(0.641, 36.8]"
R_420582125,1,0.0,"(0.641, 36.8]"
R_27759161,1,0.0,"(0.641, 36.8]"
R_642303769,1,0.0,"(0.641, 36.8]"
R_486917300,1,0.0,"(0.641, 36.8]"
R_564623768,2,0.0,"(0.641, 36.8]"
R_612075667,1,0.0,"(0.641, 36.8]"
R_56342508,2,0.0,"(0.641, 36.8]"
R_474841422,1,0.0,"(0.641, 36.8]"
R_558374870,2,0.0,"(0.641, 36.8]"
R_46083140,1,0.0,"(0.641, 36.8]"
R_532847167,1,0.0,"(0.641, 36.8]"
R_371660676,1,0.0,"(0.641, 36.8]"
R_128089774,1,0.0,"(0.641, 36.8]"
R_676842785,1,0.0,"(0.641, 36.8]"
R_528342545,5,0.3,"(0.641, 36.8]"
R_346151858,1,0.0,"(0.641, 36.8]"
R_491161925,1,0.0,"(0.641, 36.8]"
R_136510559,2,1.0,"(0.641, 36.8]"
R_418902234,1,0.0,"(0.641, 36.8]"
R_583634675,1,0.0,"(0.641, 36.8]"
R_635073227,2,0.0,"(0.641, 36.8]"
R_574514586,1,0.0,"(0.641, 36.8]"
R_730732421,1,0.0,"(0.641, 36.8]"
R_326652944,1,0.0,"(0.641, 36.8]"
R_576304071,1,0.0,"(0.641, 36.8]"
R_119205516,1,0.0,"(0.641, 36.8]"
R_66066769,1,0.0,"(0.641, 36.8]"
R_562892210,1,0.0,"(0.641, 36.8]"
R_622753753,1,0.0,"(0.641, 36.8]"
R_167553735,1,0.0,"(0.641, 36.8]"
R_715438998,1,0.0,"(0.641, 36.8]"
R_617856128,1,0.0,"(0.641, 36.8]"
R_579221694,1,0.0,"(0.641, 36.8]"
R_310217738,1,0.0,"(0.641, 36.8]"
R_541387112,1,0.0,"(0.641, 36.8]"
R_478886147,1,0.0,"(0.641, 36.8]"
R_350606794,1,0.0,"(0.641, 36.8]"
R_75425073,69,0.0008525149190110827,"(36.8, 72.6]"
R_673962654,1,0.0,"(0.641, 36.8]"
R_94483360,1,0.0,"(0.641, 36.8]"
R_13092745,1,0.0,"(0.641, 36.8]"
R_725322263,1,0.0,"(0.641, 36.8]"
R_133442384,2,0.0,"(0.641, 36.8]"
R_735923391,1,0.0,"(0.641, 36.8]"
R_65750241,1,0.0,"(0.641, 36.8]"
R_14003349,1,0.0,"(0.641, 36.8]"
R_21251069,2,0.0,"(0.641, 36.8]"
R_29028775,1,0.0,"(0.641, 36.8]"
R_437879921,1,0.0,"(0.641, 36.8]"
R_234167893,1,0.0,"(0.641, 36.8]"
R_731181803,1,0.0,"(0.641, 36.8]"
R_282229865,1,0.0,"(0.641, 36.8]"
R_518319075,1,0.0,"(0.641, 36.8]"
R_674664577,1,0.0,"(0.641, 36.8]"
R_487515598,1,0.0,"(0.641, 36.8]"
R_489605824,1,0.0,"(0.641, 36.8]"
R_39111193,1,0.0,"(0.641, 36.8]"
R_189476904,10,0.044444444444444446,"(0.641, 36.8]"
R_34262857,1,0.0,"(0.641, 36.8]"
R_71995937,1,0.0,"(0.641, 36.8]"
R_66855798,1,0.0,"(0.641, 36.8]"
R_36883823,1,0.0,"(0.641, 36.8]"
R_135900664,1,0.0,"(0.641, 36.8]"
R_3043048,1,0.0,"(0.641, 36.8]"
R_30381877,1,0.0,"(0.641, 36.8]"
R_221981891,1,0.0,"(0.641, 36.8]"
R_72087685,1,0.0,"(0.641, 36.8]"
R_34414315,2,1.0,"(0.641, 36.8]"
R_586448435,1,0.0,"(0.641, 36.8]"
R_714074,18,0.0,"(0.641, 36.8]"
R_18492045,1,0.0,"(0.641, 36.8]"
R_1341324,2,0.0,"(0.641, 36.8]"
R_18193978,1,0.0,"(0.641, 36.8]"
R_27193779,2,0.0,"(0.641, 36.8]"
R_197299111,1,0.0,"(0.641, 36.8]"
R_612591211,1,0.0,"(0.641, 36.8]"
R_85531416,1,0.0,"(0.641, 36.8]"
R_592906091,1,0.0,"(0.641, 36.8]"
R_67626108,1,0.0,"(0.641, 36.8]"
R_55330340,1,0.0,"(0.641, 36.8]"
R_24963784,1,0.0,"(0.641, 36.8]"
R_102216161,2,0.0,"(0.641, 36.8]"
R_236570305,1,0.0,"(0.641, 36.8]"
R_931039,1,0.0,"(0.641, 36.8]"
R_8139951,1,0.0,"(0.641, 36.8]"
R_573483804,2,1.0,"(0.641, 36.8]"
R_56760633,1,0.0,"(0.641, 36.8]"
R_263411323,1,0.0,"(0.641, 36.8]"
R_165536154,3,0.0,"(0.641, 36.8]"
R_35726310,1,0.0,"(0.641, 36.8]"
R_4128353,1,0.0,"(0.641, 36.8]"
R_341636094,1,0.0,"(0.641, 36.8]"
R_612771023,1,0.0,"(0.641, 36.8]"
R_615079569,1,0.0,"(0.641, 36.8]"
R_28200583,1,0.0,"(0.641, 36.8]"
R_129549229,1,0.0,"(0.641, 36.8]"
R_425358390,1,0.0,"(0.641, 36.8]"
R_178486642,1,0.0,"(0.641, 36.8]"
R_38307428,2,0.0,"(0.641, 36.8]"
R_2649214,43,0.0,"(36.8, 72.6]"
R_46291330,2,0.0,"(0.641, 36.8]"
R_44518776,1,0.0,"(0.641, 36.8]"
R_244979294,1,0.0,"(0.641, 36.8]"
R_71565220,1,0.0,"(0.641, 36.8]"
R_598055547,1,0.0,"(0.641, 36.8]"
R_23277480,1,0.0,"(0.641, 36.8]"
R_81209935,1,0.0,"(0.641, 36.8]"
R_19975250,1,0.0,"(0.641, 36.8]"
R_24806180,1,0.0,"(0.641, 36.8]"
R_120325908,1,0.0,"(0.641, 36.8]"
R_178199416,1,0.0,"(0.641, 36.8]"
R_40200644,1,0.0,"(0.641, 36.8]"
R_1028340,1,0.0,"(0.641, 36.8]"
R_28233924,6,0.13333333333333333,"(0.641, 36.8]"
R_30618733,3,0.0,"(0.641, 36.8]"
R_3199002,1,0.0,"(0.641, 36.8]"
R_931135,2,0.0,"(0.641, 36.8]"
R_133491254,1,0.0,"(0.641, 36.8]"
R_74046615,1,0.0,"(0.641, 36.8]"
R_142017296,1,0.0,"(0.641, 36.8]"
R_64927657,1,0.0,"(0.641, 36.8]"
R_234270760,1,0.0,"(0.641, 36.8]"
R_86497800,1,0.0,"(0.641, 36.8]"
R_611788188,1,0.0,"(0.641, 36.8]"
R_24349832,1,0.0,"(0.641, 36.8]"
R_45305126,1,0.0,"(0.641, 36.8]"
R_65983699,1,0.0,"(0.641, 36.8]"
R_621809766,1,0.0,"(0.641, 36.8]"
R_5830987,1,0.0,"(0.641, 36.8]"
R_50204988,1,0.0,"(0.641, 36.8]"
R_54994103,1,0.0,"(0.641, 36.8]"
R_94367677,1,0.0,"(0.641, 36.8]"
R_42494717,1,0.0,"(0.641, 36.8]"
R_51954402,1,0.0,"(0.641, 36.8]"
R_389745284,1,0.0,"(0.641, 36.8]"
R_379174547,1,0.0,"(0.641, 36.8]"
R_190198180,1,0.0,"(0.641, 36.8]"
R_168370,1,0.0,"(0.641, 36.8]"
R_363191223,1,0.0,"(0.641, 36.8]"
R_226167176,1,0.0,"(0.641, 36.8]"
R_3060959,8,0.03571428571428571,"(0.641, 36.8]"
R_94973335,1,0.0,"(0.641, 36.8]"
R_361877033,1,0.0,"(0.641, 36.8]"
R_3786237,142,0.0033962641094795725,"(108.4, 144.2]"
R_63001163,1,0.0,"(0.641, 36.8]"
R_179637219,1,0.0,"(0.641, 36.8]"
R_295885135,1,0.0,"(0.641, 36.8]"
